"id","name","image","level","type","attribute","family","prior_forms","next_forms","lateral_next_forms","digifuse_forms","attacks"
764,"Liamon","https://static.wikia.nocookie.net/digimon/images/a/a2/Liamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120305041814","Champion",NULL,"Vaccine","""Nature Spirits""","[""Liollmon""]","[]","[]","[]","[]"
765,"Lianpumon","https://static.wikia.nocookie.net/digimon/images/1/1d/Lianpumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230915022641","Champion",NULL,"Data","[]","[]","[]","[]","[]","[{""name"": ""Teppeki-no-Sō"", ""description"": "", lit. \""Iron Wall Phase\""): Puts on the Cast-Iron Facet mask, rapidly boosting its defense and hardening its body like ore.""}, {""name"": ""Kenshin-no-Sō"", ""description"": "", lit. \""Devotion Phase\""): When allies are hurt, it puts on the Devotion Visage mask. This lets it distribute its data into injuries it touches, healing them quickly.""}, {""name"": ""Kyūshu Kyūmen Geki"", ""description"": "", lit. \""Nine Kinds of Nine-Faced Strikes\""): Dons its Nonuple Mask and hurls the masks it has on-hand like shuriken.""}]"
766,"Lilamon","https://static.wikia.nocookie.net/digimon/images/6/63/Lilamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128165111","Ultimate",NULL,"Data","[""Jungle Troopers"", ""Wind Guardians"", ""Nature Spirits""]","[""Sunflowmon""]","[""Rosemon"", ""Lotosmon"", ""Minervamon""]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Un Deux Pollen"", ""description"": "", Fra : \""One Two Pollen\""): Dances gracefully, scattering lovely-smelling pollen to bewitch the opponent.""}]"
767,"Lilithmon","https://static.wikia.nocookie.net/digimon/images/3/39/Lilithmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20081104180307","Mega",NULL,"{Virus,None}","[""Nightmare Soldiers"", ""Dark Area""]","[""Bastemon"", ""Code Key of Lust"", ""Monzaemon""]","[]","[]","[""DigiFuse Chart""]","[{""name"": ""NazarNail"", ""description"": ""): Corrodes anything it touches with the Mystic Claw.""}]"
768,"Lilithmon_X","https://static.wikia.nocookie.net/digimon/images/3/3c/Lilithmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190626031301","Mega",NULL,"Virus","[""Nightmare Soldiers"", ""Dark Area""]","[]","[]","[]","[]","[{""name"": ""Seventh Fascinate"", ""description"": ""): Draws out power from the Crown of Lust to control others over a vast range. Digimon that have turned into its puppets have power drawn out beyond their limits, leading to their death after being controlled. Lilithmon itself watches with pleasure as their lights shine and fade away in their last moments.""}]"
769,"Lillymon","https://static.wikia.nocookie.net/digimon/images/e/ee/Lillymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128165111","Ultimate",NULL,"Data","[""Wind Guardians"", ""Jungle Troopers"", ""Nature Spirits""]","[""Togemon""]","[""Rosemon"", ""MarineAngemon"", ""BanchoLillymon""]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Flow' Cannon"", ""description"": ""): Thrusts both of its arms forward, makes a gun muzzle from the petals on its wrists, and fires an energy shell.""}, {""name"": ""Hana no Kubikazari"", ""description"": "")""}, {""name"": ""Fairy Vine"", ""description"": ""): Stabs an enemy with a vine from the hand, which then sprouts thorns.""}, {""name"": ""Green Trap"", ""description"": ""): Spins around releasing flowers and pollen that can paralyze enemies.""}, {""name"": ""Sun Crescent Kick"", ""description"": ""): Charges its body with solar energy, then kicks outwards, leaving a trail of yellow light and flowers behind.""}]"
770,"Lillymon_X","https://static.wikia.nocookie.net/digimon/images/6/6a/Lillymon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026190616","Ultimate",NULL,"Data","""Wind Guardians""","[]","[]","[]","[]","[{""name"": ""Flow' Cannon"", ""description"": ""): Thrusts both of its arms forward, making a gun muzzle from the petals on its wrists, and shoots an energy shell.""}]"
771,"Liollmon","https://static.wikia.nocookie.net/digimon/images/4/48/Liollmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20171127122034","Rookie",NULL,"Vaccine","""Nature Spirits""","[]","[""Liamon""]","[]","[]","[]"
772,"LoaderLiomon","https://static.wikia.nocookie.net/digimon/images/0/0d/LoaderLiomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128165117","Ultimate",NULL,"Vaccine","""Metal Empire""","[""Bearmon""]","[""Baihumon""]","[]","[]","[]"
773,"Lobomon","https://static.wikia.nocookie.net/digimon/images/2/23/Lobomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130111042049","Hybrid",NULL,"{Variable,Free}","[""Virus Busters"", ""Nature Spirits"", ""Nightmare Soldiers"", ""None""]","[""H Spirit of Light"", ""Strabimon""]","[""BeoWolfmon"", ""KendoGarurumon""]","[]","[]","[{""name"": ""Licht Sieger"", ""description"": "", Deu : Light Victor): Splits the opponent in two with the Licht Schwert.""}, {""name"": ""Licht Kugel"", ""description"": "", Deu : Light Ball): Gathers energy to the weapon on its left wrist, and releases it in a burst of light energy.""}]"
774,"Locomon","https://static.wikia.nocookie.net/digimon/images/9/94/Locomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210506051742","Ultimate",NULL,"Data","[""Metal Empire"", ""Nature Spirits""]","[]","[""GranLocomon""]","[]","[""DigiFuse Chart""]","[]"
775,"Loogamon","https://static.wikia.nocookie.net/digimon/images/9/95/Loogamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230212034227","Rookie",NULL,"Virus","""Nightmare Soldiers""","[""Bowmon""]","[""Loogarmon""]","[]","[]","[]"
776,"Loogarmon","https://static.wikia.nocookie.net/digimon/images/5/5d/Loogarmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230402180702","Champion",NULL,"Virus","""Nightmare Soldiers""","[""Loogamon""]","[""Helloogarmon"", ""Soloogarmon""]","[]","[]","[]"
777,"Lopmon","https://static.wikia.nocookie.net/digimon/images/b/b2/Lopmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20171127122400","Rookie",NULL,"Data","""Nature Spirits""","[""Kokomon"", ""Botamon""]","[""Wendigomon"", ""Turuiemon""]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Petit Twister"", ""description"": ""): Generates a tiny tornado by spinning its ears like a propeller.""}, {""name"": ""Kūchū Blazing Ice"", ""description"": """"}, {""name"": ""Guruguru Slap"", ""description"": "", lit. \""Spinning Slap\"")""}]"
778,"Lopmon_X","https://static.wikia.nocookie.net/digimon/images/1/1b/Lopmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926055058","Rookie",NULL,"Data","[]","[]","[]","[]","[]","[{""name"": ""Petit Twister"", ""description"": ""): Generates a tiny tornado by spinning its ears like a propeller.""}]"
779,"Lotosmon","https://static.wikia.nocookie.net/digimon/images/a/a4/Lotosmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180524152622","Mega",NULL,"Data","[""Jungle Troopers"", ""Unknown""]","[""Lilamon"", ""Blossomon""]","[]","[]","[]","[]"
780,"Loudmon","https://static.wikia.nocookie.net/digimon/images/3/34/Loudmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20240523025226","Ultimate",NULL,"Virus","[]","[]","[]","[]","[]","[]"
781,"LovelyAngemon","https://static.wikia.nocookie.net/digimon/images/7/7b/LovelyAngemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210203041049","Mega",NULL,"Vaccine","[]","[""Angewomon""]","[]","[]","[]","[]"
782,"Loweemon","https://static.wikia.nocookie.net/digimon/images/a/ab/Loweemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130913022251","Hybrid",NULL,"{Variable,Free,Virus}","[""Virus Busters"", ""None""]","[""L Spirit of Darkness""]","[""Rhihimon"", ""JagerLoweemon""]","[]","[]","[{""name"": ""Ewig Schlaf"", ""description"": "", Deu : \""Eternal Sleep\""): Blasts the opponent with an intense spear attack.""}, {""name"": ""Endlich Meteor"", ""description"": "", Deu : \""Finite Meteor\""): Fires a golden energy wave from the lion on its chest.""}]"
783,"Lucemon","https://static.wikia.nocookie.net/digimon/images/3/3f/Lucemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20101111134228","Rookie",NULL,"Vaccine","[""Virus Busters"", ""None""]","[]","[""Lucemon Chaos Mode""]","[]","[]","[{""name"": ""Divine Feat"", ""description"": ""): Creates a great sword or spear of light and with it pierces the enemy.""}]"
784,"Lucemon_Chaos_Mode","https://static.wikia.nocookie.net/digimon/images/a/a4/Lucemon_Chaos_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20090823001037","Ultimate",NULL,"Virus","[""Dark Area"", ""Unknown"", ""Nightmare Soldiers""]","[""Lucemon""]","[""Lucemon Shadowlord Mode"", ""Lucemon Larva""]","[]","[]","[{""name"": ""Paradise Lost"", ""description"": ""): Launches the opponent high into the air with a wild dance of blows, then holds their limbs fixed as it drives them back into the ground.""}, {""name"": ""Dead or Alive"", ""description"": ""): Produces a three-dimensional magic circle as a glowing orb of holiness and evilness and confines the opponent within, where it has a 50/50 chance of being either completely annihilated, or suffering great damage.""}]"
785,"Lucemon_Larva","https://static.wikia.nocookie.net/digimon/images/3/33/Lucemon_Larva_b.jpg/revision/latest/scale-to-width-down/268?cb=20150925124123","Mega",NULL,"{Virus,Unidentified}","""Dark Area""","[""Lucemon Chaos Mode""]","[]","[]","[]","[]"
786,"Lucemon_Shadowlord_Mode","https://static.wikia.nocookie.net/digimon/images/9/94/Lucemon_Shadowlord_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20170716111939","Mega",NULL,"Virus","[""Dark Area"", ""Nightmare Soldiers""]","[""Lucemon Chaos Mode""]","[]","[]","[]","[{""name"": ""PurgatorialFlame"", ""description"": ""): Exhales a flame of destruction which purifies everything.""}, {""name"": ""DivineAtonement"", ""description"": ""): Fires a light of annihilation from the seven Crowns.""}, {""name"": ""Wrath ofSatan"", ""description"": ""): Uses the orb, Gehenna, to emit a ray of destruction.""}]"
787,"Lucemon_X","https://static.wikia.nocookie.net/digimon/images/f/f2/Lucemon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190626030825","Mega",NULL,"Virus","[]","[]","[]","[]","[]","[]"
788,"Ludomon","https://static.wikia.nocookie.net/digimon/images/4/48/Ludomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180123042518","Rookie",NULL,"Data","[]","[""Kakkinmon""]","[""TiaLudomon""]","[]","[]","[]"
789,"Luminamon","https://static.wikia.nocookie.net/digimon/images/1/14/Luminamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20141107020640","Ultimate",NULL,"{Vaccine,None}","[]","[""Shademon""]","[]","[]","[""DigiFuse Chart""]","[]"
790,"Luminamon_(Nene_Version)","https://static.wikia.nocookie.net/digimon/images/6/64/Luminamon_%28Nene_Version%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20210924024954","Ultimate",NULL,"Vaccine","[]","[""Luminamon"", ""Nene"", ""Shademon (Nene Version)""]","[]","[]","[]","[]"
791,"Lunamon","https://static.wikia.nocookie.net/digimon/images/b/bc/Lunamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201122034941","Rookie",NULL,"Data","[""Deep Savers"", ""Nightmare Soldiers"", ""Nature Spirits""]","[""Moonmon""]","[""Lekismon""]","[]","[]","[{""name"": ""Pico Darts"", ""description"": ""): Attacks with syringes of darkness.""}]"
792,"Luxmon","https://static.wikia.nocookie.net/digimon/images/1/1d/Luxmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230901020500","Rookie",NULL,"Vaccine","[]","[]","[]","[]","[]","[{""name"": ""Pico Knuckle"", ""description"": ""): A punching technique, imitating Angemon.""}]"
793,"Lycamon","https://static.wikia.nocookie.net/digimon/images/d/d5/V-S4_02_03.jpg/revision/latest/scale-to-width-down/268?cb=20110722073113",NULL,NULL,NULL,"[]","[]","[]","[]","[]","[]"
794,"Lynxmon","https://static.wikia.nocookie.net/digimon/images/d/d0/Lynxmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130419031546","Armor",NULL,"{Free,Vaccine}","""Nature Spirits""","[""Gatomon"", ""Digi-Egg of Courage""]","[]","[]","[]","[]"
795,"MachGaogamon","https://static.wikia.nocookie.net/digimon/images/8/84/MachGaogamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128170100","Ultimate",NULL,"Data","""Nature Spirits""","[""Gaogamon"", ""Candlemon""]","[""MirageGaogamon"", ""ZeedGarurumon""]","[]","[]","[{""name"": ""Gaoga Tornado"", ""description"": ""): Circles the opponent with maximum thrust and unleashes an extremely high-speed barrage.""}]"
796,"Machinedramon","https://static.wikia.nocookie.net/digimon/images/d/d6/Machinedramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127180251","Mega",NULL,"{Virus,Unidentified}","""Metal Empire""","[""MetalTyrannomon"", ""Megadramon"", ""Andromon"", ""MetalMamemon"", ""Megadramon"", ""MetalTyrannomon"", ""SkullGreymon"", ""Mamemon"", ""MetalGreymon Alterous Mode"", ""MetalGreymon (Vaccine)"", ""Triceramon""]","[""Millenniummon"", ""Kimeramon"", ""HiMachineDramon""]","[""Chaosdramon"", ""WarGreymon""]","[""DigiFuse Chart""]","[{""name"": ""∞ Cannon"", ""description"": ""): Fires superdreadnought-class energy waves from its two cannons.""}, {""name"": ""Booster Claw"", ""description"": ""): Drills its right arm into the opponent.""}, {""name"": ""Catastrophe D"", ""description"": ""): Detonates itself in a large explosion.""}, {""name"": ""∞ Hand"", ""description"": ""): Launches a blast of energy from its hand. In Digimon World Championship it crushes an opponent with its huge arm.""}]"
797,"MachLeomon","https://static.wikia.nocookie.net/digimon/images/9/94/XW-01_32_1.jpg/revision/latest/scale-to-width-down/268?cb=20100821025503",NULL,NULL,NULL,"[]","[]","[""Mush-Upped MachLeomon"", ""Drimogemon"", ""Forest Zone"", ""Code Crown"", ""Abyss Truffle""]","[]","[]","[]"
798,"Machmon","https://static.wikia.nocookie.net/digimon/images/4/45/Machmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201019044424","Champion",NULL,"Vaccine","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Full-throttle Edge"", ""description"": ""): Tears the enemy to pieces with the blades protruding from various parts.""}, {""name"": ""Madness Fire"", ""description"": ""): Indiscriminately shoots with the four gun muzzles mounted to the sides of its front wheel.""}]"
799,"Mademon","https://static.wikia.nocookie.net/digimon/images/a/a1/Mademon_b.jpg/revision/latest/scale-to-width-down/267?cb=20210723142646",NULL,NULL,NULL,"[]","[]","[]","[]","[]","[]"
800,"MadLeomon","https://static.wikia.nocookie.net/digimon/images/7/79/MadLeomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100806075202","{Champion,""/ Xros Wars""}",NULL,"{Virus,None,Free}","[""Nature Spirits"", ""Nightmare Soldiers""]","[]","[""MadLeomon Armed Mode"", ""Chikurimon"", ""Troopmon"", ""Mammothmon"", ""MadLeomon (Orochimode)"", ""Orochimon"", ""MadLeomon (Final Mode)"", ""Apemon""]","[]","[]","[{""name"": ""Jūoudaken"", ""description"": "", lit. \""Beast-King Fallen Fist\"")""}, {""name"": ""Fudokusou"", ""description"": "", lit. \""Necrotoxin Claw\"")""}]"
801,"MadLeomon_(Final_Mode)","https://static.wikia.nocookie.net/digimon/images/4/48/MadLeomon_Final_Mode_t.gif/revision/latest/scale-to-width-down/268?cb=20110812053449",NULL,NULL,"Unidentified","[]","[""MadLeomon"", ""Apemon""]","[]","[]","[]","[]"
802,"MadLeomon_(Orochimode)","https://static.wikia.nocookie.net/digimon/images/e/ea/MadLeomon_Orochimode_t.gif/revision/latest/scale-to-width-down/268?cb=20110812053449",NULL,NULL,NULL,"[]","[""MadLeomon"", ""Orochimon""]","[]","[]","[]","[]"
803,"MadLeomon_Armed_Mode","https://static.wikia.nocookie.net/digimon/images/e/ec/MadLeomon_Armed_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20100827032327","{Champion,""/ Xros Wars""}",NULL,"{Virus,None,Free,Unidentified}","""Nightmare Soldiers""","[""MadLeomon"", ""Chikurimon"", ""Troopmon"", ""Mammothmon""]","[]","[]","[]","[]"
804,"MagnaAngemon","https://static.wikia.nocookie.net/digimon/images/9/93/MagnaAngemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128165835","Ultimate",NULL,"Vaccine","[""Wind Guardians"", ""Virus Busters"", ""Deep Savers""]","[""Angemon"", ""Ankylomon"", ""Pegasusmon""]","[""Seraphimon"", ""Dominimon"", ""Murmukusmon"", ""Goldramon"", ""ShadowSeraphimon""]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Heaven's Gate"", ""description"": ""): Manifests a door to subspace from which there is no return, and consigns the opponent to oblivion through it. The gate can also fire a blast of light, or transport the opponent to another location.""}, {""name"": ""Holy Disinfection"", ""description"": ""): Cures allies of their ailments.""}, {""name"": ""Heaven's Heal"", ""description"": ""): Heals HP.""}, {""name"": ""Soul Banish"", ""description"": ""): Hits its sword on the ground to create a shockwave.""}, {""name"": ""Flying Sword"", ""description"": ""): Rushes in front with great speed to strike its enemy.""}, {""name"": ""Shield Counter"", ""description"": ""): Blocks an incoming attack and repels it if it is a projectile attack or slashes the attacker if it is a melee strike.""}, {""name"": ""Holy Jump"", ""description"": "") Uses holy power to launch straight up into the sky.""}, {""name"": ""Excaliburst"", ""description"": ""): Powers up the Excalibur and then slices the enemy.""}]"
805,"MagnaAngemon_(Priest_Mode)","https://static.wikia.nocookie.net/digimon/images/e/ec/MagnaAngemon_%28Priest_Mode%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20240608030210","Ultimate",NULL,"Vaccine","""Virus Busters""","[]","[""Seraphimon""]","[]","[]","[]"
806,"Magnadramon","https://static.wikia.nocookie.net/digimon/images/2/2a/Magnadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201024181113","Mega",NULL,"{Vaccine,Free}","[""Nature Spirits"", ""Dragon's Roar"", ""Virus Busters"", ""Unknown"", ""Wind Guardians""]","[""Angewomon""]","[""Omnimon Merciful Mode"", ""Omnimon"", ""Vikemon"", ""Rosemon"", ""HerculesKabuterimon"", ""Hououmon"", ""Seraphimon""]","[]","[]","[{""name"": ""Holy Flame"", ""description"": ""): Strikes the opponent with the light energy of all justice, instantaneously erasing their form.""}, {""name"": ""Apocalypse"", ""description"": ""): Calls down energy bolts from the heavens to strike opponents.""}]"
807,"Magnadramon_X","https://static.wikia.nocookie.net/digimon/images/d/d9/Magnadramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20240714200427","Mega",NULL,"{Vaccine,None}","""Nature Spirits""","[]","[]","[]","[]","[{""name"": ""Holy Flame"", ""description"": ""): Strikes the opponent with the light energy of all justice. Those who suffer this technique have their forms instantaneously erased.""}]"
808,"MagnaGarurumon","https://static.wikia.nocookie.net/digimon/images/c/ca/MagnaGarurumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120629020343","Hybrid",NULL,"{Variable,Data,None,Free}","[""Metal Empire"", ""Virus Busters""]","[""Spirits"", ""Light"", ""Steel"", ""Water"", ""Thunder"", ""Darkness"", ""BeoWolfmon"", ""MagnaGarurumon Spirit""]","[""Susanoomon"", ""EmperorGreymon""]","[""MagnaGarurumon (SV)""]","[]","[{""name"": ""Machine Gun Destroy"", ""description"": ""): Conducts a simultaneous firing of all its guns at all the locked targets, then violently pulverizes the main target at high speed. The Digimon Frontier dub broadly chooses to assign attacks to individual sections of this attack.""}, {""name"": ""Starlight Velocity"", ""description"": ""): Accelerates to speeds that exceed the subluminal and reach the superluminal level after detaching the Charge Phantom, then erases everything that comes in contact with any of the bands of light.""}]"
809,"MagnaGarurumon_(SV)","https://static.wikia.nocookie.net/digimon/images/e/e1/MagnaGarurumon_%28SV%29_t.gif/revision/latest?cb=20180827214758","Mega",NULL,"{Free,Variable}","[]","[]","[]","[]","[]","[{""name"": ""Starlight Velocity"", ""description"": ""): Accelerates to speeds that exceed the subluminal and reach the superluminal level after detaching the Charge Phantom, then erases everything that comes in contact with any of the bands of light.""}]"
810,"MagnaKidmon","https://static.wikia.nocookie.net/digimon/images/9/96/MagnaKidmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130802030133","Mega",NULL,"Virus","""Virus Busters""","[]","[]","[]","[]","[]"
811,"Magnamon","https://static.wikia.nocookie.net/digimon/images/8/8e/Magnamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090610225602","{Armor,""/ Mega""}",NULL,"{Free,Vaccine,None}","[""Metal Empire"", ""Virus Busters"", ""Dragon's Roar""]","[""Veemon"", ""Digi-Egg of Miracles"", ""ExVeemon""]","[]","[]","[]","[{""name"": ""Plasma Shoot"", ""description"": ""): Fires a shot of ball-shaped plasma. In Digimon Story: Cyber Sleuth , Digimon Story: Cyber Sleuth - Hacker's Memory , Digimon Links , and Digimon ReArise it shoots out multiple ball-shaped plasmas. In Digimon Adventure 02 and Digimon Data Squad , this attack is depicted as unleashing missiles from its armor.""}, {""name"": ""Extreme Jihad"", ""description"": ""): Emits the utmost power of the Digi-Egg of Miracles in the form of an energy wave from its entire body. However, because it was proven that the size of Magna Blaster's power rapidly accelerates the damage to Magnamon's data, it is currently sealed.""}, {""name"": ""Magnum Punch"", ""description"": ""): Puts all its strength into a powerful punch.""}, {""name"": ""Magnum Kick"", ""description"": ""): Kicks with all its might.""}, {""name"": ""Light Aura Barrier"", ""description"": ""): Envelops self in a barrier of light to ward off enemies.""}]"
812,"Magnamon_X","https://static.wikia.nocookie.net/digimon/images/3/3b/Magnamon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926053757","Mega",NULL,"{Vaccine,Free}","[""Virus Busters"", ""Metal Empire""]","[""Veemon""]","[]","[]","[]","[{""name"": ""Plasma Shoot"", ""description"": ""): Fires a shot of ball-shaped plasma.""}, {""name"": ""Extreme Jihad"", ""description"": ""): Emits the utmost power of the Digi-Egg of Miracles in the form of an energy wave from its entire body.""}]"
813,"MailBirdramon","https://static.wikia.nocookie.net/digimon/images/5/58/MailBirdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100723044458","{Champion,""/ Xros Wars""}",NULL,"{Data,None}","[""Wind Guardians"", ""Metal Empire""]","[]","[]","[]","[""DigiFuse Chart""]","[{""name"": ""Plasma Cannon"", ""description"": ""): Shoots the opponent at point-blank range with an extremely high-energy plasma shell from its mouth.""}, {""name"": ""Nighthawk"", ""description"": ""): Covertly approaches the opponent, then performs an aerial bombing.""}]"
814,"Maildramon","https://static.wikia.nocookie.net/digimon/images/0/0f/Maildramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140418163237","Armor",NULL,"{Free,Vaccine}","""Metal Empire""","[""Gatomon"", ""Digi-Egg of Miracles""]","[""DarkMaildramon""]","[]","[]","[]"
815,"Majiramon","https://static.wikia.nocookie.net/digimon/images/a/af/Majiramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100611041949","Ultimate",NULL,"Data","[""Wind Guardians"", ""Dragon's Roar""]","[]","[]","[]","[]","[{""name"": ""Vedhaka"", ""description"": "") : Disappears into the center of a swirl of light summoned in the sky, then fires 108 shining Bǎo Shǐ, burying a horde of opponents in just an instant. This technique possesses ¥540,000 worth of destructive power.""}]"
816,"Makuramon","https://static.wikia.nocookie.net/digimon/images/b/b0/Makuramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140718032801","Ultimate",NULL,"Data","[""Nature Spirits"", ""Metal Empire"", ""Unknown""]","[]","[]","[]","[]","[{""name"": ""Bǎo Yù"", ""description"": "", lit. \""Treasure Ball\"")""}, {""name"": ""Raurava"", ""description"": "") : Crushes the Primal Orb imprisoning an opponent, completely erasing it along with the opponent.""}]"
817,"MaloMyotismon","https://static.wikia.nocookie.net/digimon/images/3/37/MaloMyotismon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100528084557","Mega",NULL,"Virus","""Nightmare Soldiers""","[""Myotismon""]","[]","[]","[]","[{""name"": ""PandæmoniumFlame"", ""description"": ""): Fires an extremely high-temperature beam from Sodom and Gomorrah.""}, {""name"": ""Howling Blood"", ""description"": "") Fires large spheres of black energy from Sodom and Gomorrah.""}, {""name"": ""Melting Blood"", ""description"": ""): Opens up the Sodom and Gomorrah and spews out a thick red, acidic mist.""}, {""name"": ""Mind Illusion"", ""description"": ""): Emits a ray of light that hypnotizes the opponent, trapping them in a dream world of their desires.""}]"
818,"Mamemon","https://static.wikia.nocookie.net/digimon/images/5/5a/Mamemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128170102","Ultimate",NULL,"Data","[""Metal Empire"", ""Unknown""]","[""Seadramon"", ""Thundermon""]","[""TonosamaMamemon"", ""PrinceMamemon"", ""Machinedramon""]","[""MetalMamemon"", ""BigMamemon"", ""CatchMamemon""]","[]","[{""name"": ""Smiley Bomb"", ""description"": ""): Its huge hands, which fly off towards the enemy, detonate the moment they hit them.""}, {""name"": ""One-Two Rush"", ""description"": "")""}, {""name"": ""Buster Dive"", ""description"": ""): Dives at an opponent from the sky.""}, {""name"": ""Strike Upper"", ""description"": "")""}]"
819,"Mamemon_X","https://static.wikia.nocookie.net/digimon/images/9/91/Mamemon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926061015","Ultimate",NULL,"Data","""Unknown""","[]","[]","[]","[]","[]"
820,"MameTyramon","https://static.wikia.nocookie.net/digimon/images/8/88/MameTyramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20150424025444","Ultimate",NULL,"Data","[""Unknown"", ""Metal Empire"", ""Dragon's Roar""]","[]","[""Dinorexmon""]","[]","[]","[{""name"": ""'met Lariat"", ""description"": ""): Removes the Helmet on its head if it seems like it's losing, and strikes at the opponent in an attempt to reverse its fortunes.""}]"
821,"Mammothmon","https://static.wikia.nocookie.net/digimon/images/5/5d/Mammothmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090710212027","Ultimate",NULL,"Vaccine","[""Nightmare Soldiers"", ""Nature Spirits""]","[""Apemon""]","[""SkullMammothmon"", ""MadLeomon: Armed Mode"", ""MadLeomon"", ""Chikurimon"", ""Troopmon""]","[]","[]","[{""name"": ""Tusk Strikes"", ""description"": ""): Fires its tusks at the opponent like missles.""}, {""name"": ""Tundra Breath"", ""description"": ""): Spews cold breath from its long trunk all at once, instantly freezing any opponent.""}]"
822,"Mammothmon_X","https://static.wikia.nocookie.net/digimon/images/9/98/Mammothmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190725035520","Ultimate",NULL,"Vaccine","""Nature Spirits""","[]","[]","[]","[]","[]"
823,"Manbomon","https://static.wikia.nocookie.net/digimon/images/2/24/Manbomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140420010336","Armor",NULL,"Vaccine","[""Deep Savers"", ""Metal Empire"", ""Virus Busters""]","[""Patamon"", ""Digi-Egg of Light""]","[]","[]","[]","[{""name"": ""Petty Globe"", ""description"": ""): A combination of high-speed punches.""}, {""name"": ""Global Glove"", ""description"": ""): Attacks with multiple, powerful punches.""}]"
824,"Mantaraymon","https://static.wikia.nocookie.net/digimon/images/6/60/Mantaraymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20131220041002","Armor",NULL,"{Free,Vaccine}","""Deep Savers""","[""Patamon"", ""Digi-Egg of Reliability""]","[]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Paralyze Tail"", ""description"": ""): Stings the enemy with its tail leaving it fully paralyzed.""}]"
825,"Mantaraymon_X","https://static.wikia.nocookie.net/digimon/images/8/88/Mantaraymon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190809175609","Champion",NULL,"{Vaccine,Free}","""Deep Savers""","[]","[]","[]","[]","[]"
826,"Manticoremon","https://static.wikia.nocookie.net/digimon/images/c/c9/Manticoremon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201027031802","Ultimate",NULL,"Virus","""Virus Busters""","[]","[]","[]","[]","[]"
